benchmark, result, time
C-RR-G+RR-G+RR-G+RR-R+RR-G+RR-G+RR-R.litmus, PASS, 20
C-RR-G+RR-G+RR-R+RR-R+RR-R.litmus, FAIL, 13
C-RR-GH+RR-R+RR-R+RR-R+RR-R.litmus, FAIL, 15
C-RW-G+RW-r+RW-a+RW-B+RW-G+RW-B+RW-B.litmus, PASS, 17
C-LB-Lww+R-OC+R-D.litmus, FAIL, 11
C-RW-G+RW-G+RW-G+RW-G+RW-RI+RW-G+RW-G+RW-RI.litmus, PASS, 22
C-RW-G+RW-G+RW-G+RW-R+RW-G+RW-G+RW-Rr+RW-Ra.litmus, PASS, 23
C-LB-LRW+R-Dd+R-Dd+R-Dd+R-Ov.litmus, PASS, 12
C-LB-Lwr+R-A+R-D+R-OC.litmus, FAIL, 11
C-RW-G+RW-G+RW-R1+RW-R1.litmus, PASS, 10
C-RW-G+RW-G+RW-G+RW-G+RW-G+RW-G+RW-RI.litmus, PASS, 17
C-RW-G+RW-G+RW-RB+RW-R+RW-R.litmus, PASS, 12
C-RW-G+RW-G+RW-G+RW-G+RW-R+RW-R.litmus, PASS, 15
C-RR-G+RR-R+RR-G+RR-R+RR-G+RR-G+RR-R.litmus, PASS, 23
C-RW-G+RW-R+RW-R.litmus, FAIL, 9
C-RW-G+RW-R+RW-R+RW-R+RW-G+RW-R+RW-R.litmus, FAIL, 13
C-RW-G+RW-G+RW-RI+RW-RI+RW-RI+RW-RI.litmus, FAIL, 13
C-RW-G+RW-Rrd+RW-D+RW-G+RW-R+RW-G+RW-G+RW-R.litmus, PASS, 22
C-LB-LRR+R-Dd+R-A+R-Oc+R-A.litmus, PASS, 17
C-RW-RI+RW-RI+RW-RI+RW-RI+RW-RI+RW-RI.litmus, FAIL, 12
C-LB-GRW+R-Dd+R-Dd+OB-O+R-A.litmus, PASS, 15
C-LB-GWW+R-Oc+R-Oc+OB-OB.litmus, PASS, 13
C-LB-LRW+R-Dd+R-Dd+R-Oc+RQ-A.litmus, PASS, 13
C-RW-G+RW-RI+RW-G+RW-G+RW-RI+RW-G+RW-G+RW-RI.litmus, PASS, 21
C-RW-G+RW-Rs+RW-RCD+RW-R+RW-R+RW-R+RW-G+RW-R.litmus, FAIL, 15
C-LB-GWR+R-Dd+OB-O+OB-O+OB-OB.litmus, PASS, 12
C-LB-LWW+R-Dd+R-A+R-Oc+R-A.litmus, PASS, 11
C-LB-GWW+R-A+OB-O+OB-OB.litmus, PASS, 11
C-RW-G+RW-R+RW-G+RW-G+RW-G+RW-G+RW-Rrd+RW-D.litmus, PASS, 21
C-LB-LRW+OB-Dv.litmus, PASS, 8
C-LB-GRR+R-Dd+R-A+R-A.litmus, PASS, 11
C-LB-LRW+R-Dd+OB-O+OB-OB.litmus, PASS, 10
C-LB-GRW+R-Dd+OB-O+R-A+OB-OB.litmus, PASS, 14
C-RW-G+RW-G+RW-RB+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 13
C-WW-G+WW-R+WW-R+WW-G+WW-R+WW-R.litmus, FAIL, 13
C-RW-R+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-R+RW-R+RW-G+RW-G.litmus, PASS, 30
C-RW-G+RW-B+RW-B+RW-B+RW-G+RW-G+RW-G+RW-B.litmus, PASS, 24
C-LB-LRW+R-Dd+R-Dd+R-Dd.litmus, PASS, 12
C-LB-Lww+R-Oc+R-Od+R-Od.litmus, PASS, 10
C-RW-RI+RW-RI+RW-RI+RW-RI+RW-RI.litmus, FAIL, 10
C-RW-G+RW-Rrd+RW-CD+RW-G+RW-G+RW-R+RW-R+RW-R.litmus, PASS, 20
C-RW-G+RW-G+RW-B+RW-G+RW-G+RW-B.litmus, PASS, 16
C-RW-G+RW-G+RW-RI+RW-RI.litmus, PASS, 11
C-LB-GWR+R-A+R-A+R-A+R-A.litmus, FAIL, 11
C-LB-GWW+R-Dd+R-A+R-A.litmus, FAIL, 10
C-RW-G+RW-G+RW-R3+RW-R3.litmus, PASS, 11
C-RW-G+RW-Rr+RW-RC+RW-G+RW-G+RW-G+RW-R.litmus, PASS, 19
C-WW-G+WW-B+WW-G+WW-G+WW-G+WW-R.litmus, PASS, 14
C-LB-LRR+R-Oc+OB-O+OB-O+OB-OB.litmus, PASS, 12
C-RW-R+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-G+RW-R+RW-R+RW-R.litmus, FAIL, 23
C-RW-G+RW-R+RW-R+RW-G+RW-G+RW-G+RW-R.litmus, PASS, 19
C-LB-Lww+R-D+R-D+R-D.litmus, FAIL, 10
C-RW-G+RW-R2I+RW-R2I+RW-R2I.litmus, FAIL, 9
C-RW-G+RW-G+RW-r+RW-C+RW-B+RW-B+RW-B+RW-B.litmus, PASS, 18
C-RR-G+RR-R+RR-G+RR-G+RR-G+RR-R+RR-R.litmus, PASS, 24
C-RW-G+RW-G+RW-R+RW-G+RW-G+RW-R.litmus, PASS, 15
C-LB-GWR+R-Oc+R-Oc+R-Oc+OB-OB.litmus, PASS, 12
C-LB-LRW+R-Dd+R-Oc+R-Dd+R-A.litmus, PASS, 11
C-RW-G+RW-R3+RW-R3+RW-R3.litmus, FAIL, 10
C-LB-LRW+R-Dd+R-Dd+R-Dd+R-Oc.litmus, PASS, 14
C-LB-GWR+R-Dd+R-Oc+R-Oc+R-Oc.litmus, FAIL, 13
C-LB-LRW+R-Od+R-Dd+R-Dd+R-Oc.litmus, PASS, 13
C-RW-G+RW-B+RW-G+RW-G+RW-G+RW-G+RW-B.litmus, PASS, 21
C-LB-GRW+R-Dd+R-A+R-A+OB-OB.litmus, PASS, 14
C-RW-G+RW-G+RW-R1I+RW-R1I.litmus, FAIL, 10
C-LB-GRW+R-Dd+R-A.litmus, PASS, 10
C-LB-LRR+R-Dd+OB-O+OB-O+R-A.litmus, PASS, 11
C-RW-G+RW-R1.litmus, PASS, 8
C-RW-G+RW-G+RW-G+RW-G+RW-G+RW-Rrd+RW-D.litmus, PASS, 20
C-RR-G+RR-R+RR-R+RR-G+RR-R.litmus, FAIL, 12
C-LB-LRW+R-Od+R-Dd+R-Dd+R-A.litmus, PASS, 12
C-RW-G+RW-R+RW-G+RW-G+RW-Rs+RW-RCD+RW-R+RW-R.litmus, PASS, 21
C-RR-G+RR-G+RR-G+RR-G+RR-G+RR-R+RR-R.litmus, PASS, 20
C-RR-GR1+RR-R+RR-R.litmus, FAIL, 10
C-RW-R2+RW-R2+RW-R2.litmus, FAIL, 8
C-LB-GRW+R-Dd+R-Oc+R-A+R-A.litmus, PASS, 12
C-RW-G+RW-G+RW-G+RW-G+RW-G.litmus, PASS, 15
C-WR-G+WR-G+WR-G+WR-G+WR-R+WR-G+WR-G+WR-R.litmus, PASS, 19
C-WR-G+WR-G+WR-G+WR-R+WR-R+WR-R+WR-R.litmus, FAIL, 14
C-LB-Lrw+R-OC+R-D+R-Od.litmus, PASS, 10
C-LB-GWR+R-Dd+R-Oc+R-A+R-A.litmus, FAIL, 12
C-WW-G+WW-G+WW-B+WW-G+WW-G+WW-G+WW-R+WW-R.litmus, PASS, 21
C-LB-LRW+R-Dd+R-A+R-Oc+Oq-A.litmus, PASS, 12
C-RW-G+RW-G+RW-G+RW-G+RW-B+RW-B+RW-B+RW-B.litmus, PASS, 23
C-LB-Lww+R-OC+R-D+R-D.litmus, FAIL, 11
C-LB-LRR+R-Dd+R-Oc+R-Oc.litmus, FAIL, 12
C-RW-G+RW-Rrd+RW-CD+RW-R+RW-G+RW-R+RW-R.litmus, FAIL, 16
C-RW-G+RW-R+RW-G+RW-R+RW-G+RW-R+RW-G+RW-R.litmus, PASS, 21
C-LB-GRR+R-Dd+R-Dd+OB-O+R-Oc.litmus, FAIL, 15
C-WW-G+WW-R+WW-R+WW-R+WW-R+WW-G+WW-R.litmus, FAIL, 16
C-LB-LRW+R-Dd+R-Dd+OB-O+OB-OB.litmus, PASS, 14
C-LB-LRR+R-Oc+R-Oc+R-Oc+R-Oc.litmus, FAIL, 14
C-LB-LRR+R-Dd+R-Oc+R-Oc+OB-OB.litmus, PASS, 14
C-RW-G+RW-G+RW-Rrd+RW-CD+RW-R+RW-R+RW-R.litmus, FAIL, 16
C-RW-R.litmus, PASS, 8
C-LB-LRW+R-A+OB-O+R-A+R-Oc.litmus, PASS, 13
C-WW-G+WW-R+WW-R+WW-G+WW-G+WW-R+WW-R+WW-R.litmus, FAIL, 18
C-LB-GRR+R-Oc.litmus, FAIL, 10
C-RW-G+RW-G+RW-G+RW-G+RW-G+RW-G+RW-G+RW-B.litmus, PASS, 26
C-LB-LWR+R-A+OB-O+R-A+R-Oc.litmus, FAIL, 11
C-LB-GWW+R-Oc+OB-OB.litmus, PASS, 10
C-LB-GWW+R-Dd+R-A+OB-O+R-Oc.litmus, PASS, 12
C-LB-Lrw+R-Oc+R-Od+R-D.litmus, FAIL, 10
C-LB-GRR+R-Oc+R-Oc.litmus, FAIL, 9
C-LB-LRW+R-Od+R-Dd+R-Dd.litmus, PASS, 11
C-LB-GWW+R-Dd+R-Oc+R-A+R-Oc.litmus, FAIL, 12
C-WW-G+WW-R+WW-G+WW-G+WW-G+WW-R+WW-R+WW-R.litmus, PASS, 19
C-RW-G+RW-Rs+RW-RD+RW-G+RW-G+RW-G+RW-G+RW-R.litmus, PASS, 21
C-RR-G+RR-R+RR-R+RR-G+RR-G+RR-R.litmus, PASS, 15
C-LB-LRR+R-A+OB-O+R-Oc+R-Oc.litmus, FAIL, 11
C-LB-LWW+R-A+R-A+R-A+R-Oc.litmus, PASS, 11
C-RW-G+RW-R+RW-G+RW-G+RW-Rr+RW-RC.litmus, PASS, 16
C-LB-LRW+R-Dd+OB-O+R-Oc+RQ-A.litmus, PASS, 13
C-LB-LRR+R-Dd+R-Dd+R-Oc+R-A.litmus, PASS, 12
C-LB-LWR+R-Dd+R-Oc.litmus, FAIL, 9
C-LB-LRW+R-A+OB-O+OB-O+R-Ok.litmus, FAIL, 11
C-LB-Lww+R-Od+R-Od+R-D.litmus, FAIL, 10
C-LB-GRW+R-Dd+R-Dd+OB-OB.litmus, PASS, 12
C-RW-r+RW-a+RW-B+RW-B+RW-B+RW-B+RW-B.litmus, PASS, 13
C-LB-LWW+R-A+R-Oc+OB-O+R-Oc.litmus, PASS, 11
C-RW-G+RW-G+RW-G+RW-G+RW-Rs+RW-RCD.litmus, PASS, 18
C-RW-G+RW-G+RW-G+RW-G+RW-RI.litmus, PASS, 13
C-LB-GRW+R-Dd+R-Dd+R-A+OB-OB.litmus, PASS, 15
C-LB-GRR+OB-O+OB-OB.litmus, PASS, 10
C-RW-G+RW-G+RW-G+RW-G+RW-RB+RW-R+RW-R.litmus, PASS, 19
C-LB-LRW+R-Dd+OB-O+R-A+R-Ok.litmus, FAIL, 11
C-LB-GWW+R-A+R-Oc+R-Oc.litmus, FAIL, 11
C-LB-GWR+R-A.litmus, FAIL, 8
C-WW-G+WW-B+WW-R+WW-R+WW-R+WW-G+WW-G+WW-R.litmus, FAIL, 16
C-LB-LRR+R-A+R-Oc+OB-O+R-OC.litmus, FAIL, 10
C-LB-Lwr+R-A.litmus, PASS, 8
C-LB-LWW+R-A+R-A+R-Oc+OB-OB.litmus, PASS, 11
C-RW-R+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-G+RW-R.litmus, PASS, 23
C-LB-LWR+R-Dd+R-Dd+R-Oc.litmus, FAIL, 11
C-WW-G+WW-G+WW-G+WW-R+WW-R.litmus, PASS, 13
C-WW-GR2+WW-R.litmus, PASS, 9
C-RW-G+RW-G+RW-G+RW-B+RW-B+RW-B.litmus, PASS, 15
C-LB-GWR+R-A+R-A+R-A+OB-OB.litmus, PASS, 12
C-RW-GH+RW-R+RW-R+RW-R.litmus, PASS, 12
C-RW-B+RW-B+RW-B.litmus, PASS, 8
C-RW-R3I.litmus, FAIL, 8
C-LB-GRR+R-Dd+OB-O+OB-O+R-Oc.litmus, FAIL, 12
C-LB-GRW+R-A+R-A+R-A+OB-OB.litmus, PASS, 13
C-WW-G+WW-B+WW-G+WW-R+WW-R+WW-G+WW-G+WW-R.litmus, PASS, 21
C-LB-LWW+R-A+R-Oc+R-Oc.litmus, PASS, 10
C-RR-G+RR-G+RR-R+RR-R.litmus, PASS, 12
C-RW-G+RW-B+RW-B+RW-B+RW-B+RW-B+RW-B+RW-B.litmus, PASS, 21
C-RW-G+RW-RB+RW-R+RW-R+RW-G+RW-R+RW-R+RW-R.litmus, FAIL, 14
C-RW-G+RW-G+RW-G+RW-G+RW-Rr+RW-Ra+RW-R+RW-R.litmus, PASS, 23
C-RR-H+RR-R+RR-R.litmus, PASS, 11
C-LB-LRW+R-Dd+R-A.litmus, PASS, 9
C-LB-LRW+R-A+O-O+OB-O+OB-OB.litmus, PASS, 10
C-WR-G+WR-G+WR-G+WR-G+WR-G+WR-G.litmus, PASS, 13
C-LB-Lww+R-A+R-Od.litmus, PASS, 9
C-LB-LRW+R-Dd+OB-O+R-Dd+R-Oc.litmus, PASS, 12
C-RR-G+RR-R+RR-R+RR-R+RR-G+RR-R+RR-R+RR-R.litmus, FAIL, 16
C-LB-GRR+R-Dd+R-A+OB-OB.litmus, PASS, 11
C-LB-GRR+R-Dd+R-A+R-A+R-Oc.litmus, FAIL, 12
C-RW-Rr+RW-RC+RW-R+RW-R+RW-R.litmus, FAIL, 11
C-RW-G+RW-R+RW-G+RW-R+RW-G+RW-R+RW-G+RW-R+RW-G+RW-R.litmus, PASS, 22
C-WW-G+WW-G+WW-G+WW-B.litmus, PASS, 10
C-LB-LWW+R-Dd+OB-OB.litmus, PASS, 9
C-WW-G+WW-G+WW-G+WW-G+WW-G+WW-G+WW-G+WW-G.litmus, PASS, 23
C-LB-GWW+R-Dd+R-A+R-A+R-Oc.litmus, FAIL, 12
C-LB-GRW+R-Dd+OB-O+R-Oc+R-A.litmus, PASS, 13
C-LB-LRW+R-A+R-A+R-Oc.litmus, PASS, 12
C-RW-H+RW-R+RW-R+RW-R.litmus, FAIL, 13
C-LB-LRW+R-A+R-A.litmus, PASS, 9
C-RW-G+RW-R+RW-G+RW-G+RW-R+RW-R+RW-R.litmus, FAIL, 20
C-LB-GRW+R-Dd+R-Dd+R-Dd+OB-OB.litmus, PASS, 18
C-RW-Rrd+RW-CD+RW-R+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 15
C-LB-LWR+R-A+R-Oc+R-Oc+OB-OB.litmus, PASS, 13
C-RW-G+RW-RI+RW-RI+RW-G+RW-RI+RW-RI+RW-G+RW-RI.litmus, FAIL, 15
C-RW-GR+RW-R+RW-R.litmus, PASS, 11
C-RW-G+RW-G+RW-G+RW-Rrd+RW-CD.litmus, PASS, 16
C-RW-G+RW-r+RW-C+RW-B+RW-B+RW-B+RW-G+RW-B.litmus, PASS, 20
C-RW-G+RW-R+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 12
C-RW-G+RW-G+RW-G+RW-G+RW-G+RW-Rs+RW-RD.litmus, PASS, 23
C-LB-LWW+R-Dd+OB-O+R-Oc+R-Oc.litmus, PASS, 14
C-RW-Rrd+RW-D+RW-R+RW-R+RW-R.litmus, FAIL, 12
C-LB-GRR+R-Dd.litmus, PASS, 11
C-LB-LWR+R-Dd+R-Dd+OB-O+R-A.litmus, PASS, 13
C-LB-GRW+R-A+OB-OB.litmus, PASS, 11
C-LB-Lww+R-A+R-OC+R-Od.litmus, PASS, 12
C-RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-R.litmus, PASS, 21
C-LB-LWW+R-Dd+R-Oc+R-Oc.litmus, PASS, 12
C-LB-LRW+R-Od+R-Dd+R-Oc.litmus, PASS, 12
C-LB-Lww+R-A+R-Ov+R-OC.litmus, PASS, 11
C-RW-R+RW-R+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 12
C-RW-G+RW-G+RW-Rrd+RW-D+RW-R+RW-R.litmus, PASS, 14
C-LB-LWR+R-A+R-A+R-Oc.litmus, FAIL, 11
C-LB-GRW+R-Dd+R-A+R-Dd+R-A.litmus, PASS, 14
C-LB-LWR+R-Dd+R-Dd.litmus, PASS, 11
C-WR-G+WR-G+WR-G+WR-R+WR-R+WR-R+WR-R+WR-R.litmus, FAIL, 15
C-LB-LWW+R-A+OB-O+OB-O+OB-OB.litmus, PASS, 12
C-RW-G+RW-r+RW-a+RW-G+RW-G+RW-G+RW-B+RW-B.litmus, PASS, 20
C-RW-G+RW-G+RW-G+RW-G+RW-Rr+RW-Ra.litmus, PASS, 18
C-LB-GWR+R-Dd+R-A+R-Dd+R-A.litmus, FAIL, 13
C-RW-G+RW-R+RW-R+RW-G+RW-G+RW-G+RW-R+RW-R.litmus, PASS, 19
C-RW-G+RW-B+RW-B+RW-G+RW-B.litmus, PASS, 14
C-RW-Rrd+RW-D+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 13
C-LB-GRW+R-Dd+R-A+OB-O+OB-OB.litmus, PASS, 15
C-WW-R+WW-R+WW-R+WW-R.litmus, FAIL, 11
C-RW-G+RW-G+RW-B+RW-B+RW-G+RW-G+RW-B+RW-B.litmus, PASS, 24
C-RW-G+RW-G+RW-r+RW-a+RW-B+RW-B+RW-B+RW-B.litmus, PASS, 20
C-RW-G+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R+RW-R.litmus, PASS, 23
C-LB-LRW+R-OC+OB-O+OB-OB.litmus, PASS, 11
C-WR-G+WR-R+WR-R+WR-R+WR-G+WR-G+WR-R.litmus, FAIL, 14
C-RW-G+RW-G+RW-G+RW-G+RW-G+RW-G+RW-RI+RW-RI.litmus, PASS, 22
C-WR-G+WR-G+WR-R+WR-R+WR-R+WR-R+WR-R+WR-R.litmus, FAIL, 15
C-WW-G+WW-G+WW-G+WW-G+WW-G+WW-G+WW-G.litmus, PASS, 19
C-RW-G+RW-Rrd+RW-D+RW-R+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 16
C-LB-LRR+R-Oc+R-Oc+OB-OB.litmus, PASS, 12
C-LB-GWR+R-Dd+R-Oc+R-Dd+R-A.litmus, FAIL, 14
C-WR-G+WR-R+WR-R+WR-R+WR-G+WR-G+WR-R+WR-R.litmus, FAIL, 16
C-LB-LRR+R-Dd+R-A+R-A+R-A.litmus, PASS, 12
C-RW-G+RW-Rr+RW-Ra+RW-G+RW-G+RW-G+RW-R.litmus, PASS, 20
C-RW-G+RW-Rs+RW-RCD+RW-R+RW-G+RW-R+RW-R.litmus, FAIL, 15
C-RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-R+RW-R.litmus, PASS, 20
C-LB-LRW+R-OC+R-Oc+OB-O+OB-OB.litmus, PASS, 14
C-LB-Lww+R-A+R-OC+R-D.litmus, FAIL, 12
C-LB-LWR+R-Dd+R-Dd+R-Dd.litmus, PASS, 12
C-RW-G+RW-Rrd+RW-D+RW-R+RW-R+RW-G+RW-R.litmus, FAIL, 15
C-LB-GWW+R-Dd+OB-O+OB-O+R-A.litmus, PASS, 14
C-RW-G+RW-R+RW-G+RW-G+RW-G+RW-G+RW-Rs+RW-RD.litmus, PASS, 25
C-RW-G+RW-Rr+RW-RC+RW-G+RW-G+RW-G+RW-R+RW-R.litmus, PASS, 26
C-LB-LWR+R-Dd+R-A+R-A+OB-OB.litmus, PASS, 12
C-RW-G+RW-G+RW-G+RW-RB+RW-G+RW-G+RW-R+RW-R.litmus, PASS, 26
C-RW-G+RW-RB+RW-R+RW-G+RW-R+RW-R.litmus, FAIL, 13
C-RW-G+RW-G+RW-G+RW-r+RW-C+RW-B+RW-B.litmus, PASS, 18
C-LB-LRR+R-Dd+R-Oc+R-A+OB-OB.litmus, PASS, 13
C-LB-GWR+R-Dd+OB-O+OB-OB.litmus, PASS, 13
C-WR-G+WR-R+WR-G+WR-R+WR-G+WR-G+WR-R+WR-R.litmus, PASS, 19
C-LB-GWR+R-Dd+R-A+R-Oc.litmus, FAIL, 13
C-LB-LWR+R-A+R-Oc+OB-OB.litmus, PASS, 11
C-RW-G+RW-Rrd+RW-CD+RW-R+RW-G+RW-G+RW-G+RW-R.litmus, PASS, 42
C-LB-LWR+R-A+O-Dd.litmus, FAIL, 10
C-LB-GRR+R-A+OB-O+OB-OB.litmus, PASS, 13
C-LB-LRW+R-A+R-A+R-A+R-A.litmus, PASS, 12
C-RW-G+RW-Rs+RW-RCD.litmus, PASS, 12
C-LB-LWR+R-Dd+OB-O+R-Dd+OB-OB.litmus, PASS, 13
C-RW-G+RW-G+RW-r+RW-C.litmus, PASS, 12
C-RW-G+RW-G+RW-Rrd+RW-CD+RW-R.litmus, PASS, 15
C-WW-G+WW-B+WW-R+WW-G+WW-R.litmus, PASS, 14
C-LB-LWR+R-Dd+R-A+R-Oc.litmus, FAIL, 11
C-RW-Rr+RW-Ra+RW-R+RW-R+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 14
C-LB-Lrw+R-A+R-D.litmus, FAIL, 10
C-RW-G+RW-RI+RW-G+RW-RI+RW-G+RW-G+RW-RI.litmus, PASS, 20
C-RW-r+RW-a+RW-B.litmus, PASS, 10
C-LB-GWW+R-A+R-A.litmus, FAIL, 10
C-WW-B+WW-R+WW-R+WW-R+WW-R.litmus, FAIL, 13
C-WW-R+WW-R+WW-R+WW-R+WW-R+WW-R+WW-R+WW-R.litmus, FAIL, 18
C-RW-G+RW-G+RW-G+RW-r+RW-a+RW-B.litmus, PASS, 15
C-RW-R+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-G+RW-R+RW-G.litmus, PASS, 59
C-WR-GR2+WR-R.litmus, PASS, 9
C-LB-LRR+R-Dd+R-Oc+R-A+R-Oc.litmus, FAIL, 13
C-LB-GWW+R-A+OB-O+R-Oc+R-Oc.litmus, PASS, 14
C-LB-Lrw+R-Od+R-D.litmus, FAIL, 10
C-LB-GRR+R-Oc+R-Oc+OB-O+OB-OB.litmus, PASS, 15
C-RW-G+RW-Rr+RW-Ra+RW-R+RW-R+RW-G+RW-G+RW-R.litmus, PASS, 18
C-LB-Lwr+R-OC+R-Od.litmus, PASS, 10
C-LB-GWW+R-Dd+R-A+OB-OB.litmus, PASS, 12
C-LB-LWR+R-A+R-A+R-Oc+R-Oc.litmus, FAIL, 12
C-LB-LRR+R-Dd+R-A+OB-O+R-Oc.litmus, FAIL, 12
C-LB-LRW+R-Dd+R-Oc+OB-O+R-Oc.litmus, PASS, 13
C-RW-G+RW-Rs+RW-RD+RW-R+RW-R.litmus, FAIL, 13
C-RW-G+RW-B+RW-G+RW-G+RW-G+RW-G+RW-B+RW-B.litmus, PASS, 26
C-WW-G+WW-B+WW-G+WW-G+WW-R+WW-R+WW-R+WW-R.litmus, FAIL, 18
C-RW-G+RW-RB+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R.litmus, PASS, 21
C-LB-GWR+R-Dd+OB-OB.litmus, PASS, 12
C-LB-LWR+R-Dd+R-Oc+OB-O+OB-OB.litmus, PASS, 14
C-LB-LRW+R-Dd+R-Dd+R-Oc.litmus, PASS, 13
C-LB-LWW+R-Dd+R-Dd+R-Oc+OB-OB.litmus, PASS, 14
C-LB-LRW+R-A+OB-O+R-OC+R-Oc.litmus, PASS, 14
C-LB-GRR+R-Dd+R-Oc+R-Dd+R-Oc.litmus, FAIL, 14
C-LB-LWW+R-Dd+R-Dd+R-Oc+R-Oc.litmus, PASS, 14
C-LB-LRW+R-Dd+R-A+R-Oc+R-Ok.litmus, FAIL, 13
C-RR-G+RR-R+RR-R+RR-G+RR-G+RR-G+RR-G+RR-R.litmus, PASS, 26
C-WW-G+WW-B+WW-G+WW-G+WW-G+WW-R+WW-R.litmus, PASS, 20
C-RW-Rs+RW-RD+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 14
C-RW-G+RW-Rr+RW-RC+RW-G+RW-R.litmus, PASS, 16
C-LB-GWW+R-Dd+R-Dd+R-Oc+R-A.litmus, FAIL, 15
C-WW-GR+WW-R.litmus, PASS, 10
C-RR-G+RR-R+RR-G+RR-G+RR-G+RR-G+RR-G+RR-R.litmus, PASS, 25
C-LB-GRR+R-A+R-Oc+OB-O+R-Oc.litmus, FAIL, 14
C-RW-G+RW-RB+RW-G+RW-G+RW-G+RW-G+RW-G+RW-R.litmus, PASS, 24
C-WR-G+WR-R+WR-R+WR-R+WR-G+WR-R.litmus, FAIL, 13
C-LB-GRW+OB-O+OB-O+OB-O+OB-OB.litmus, PASS, 15
C-WR-G+WR-G+WR-R.litmus, PASS, 11
C-RW-RB+RW-R+RW-R.litmus, FAIL, 9
C-RW-G+RW-G+RW-R2I+RW-R2I.litmus, FAIL, 11
C-WW-G+WW-G.litmus, PASS, 9
C-WW-G+WW-R+WW-R+WW-R+WW-G+WW-G+WW-G+WW-R.litmus, PASS, 21
C-LB-GRR+R-A+R-A+R-Oc+OB-OB.litmus, PASS, 14
C-RW-G+RW-R+RW-G+RW-G+RW-Rs+RW-RCD.litmus, PASS, 18
C-LB-LRW+R-Dd+R-Dd+R-A.litmus, PASS, 11
C-RW-G+RW-G+RW-R+RW-R+RW-R+RW-R+RW-G+RW-G+RW-R+RW-R+RW-G+RW-G.litmus, PASS, 32
C-LB-GWR+R-A+R-Oc+OB-O+OB-OB.litmus, PASS, 13
C-LB-LWR+R-Oc+OB-OB.litmus, PASS, 11
C-LB-LRW+R-Dd+R-Dd+R-Dd+R-Dd.litmus, PASS, 14
C-RW-G+RW-Rs+RW-RD+RW-R+RW-R+RW-G+RW-R.litmus, FAIL, 16
C-LB-GRR+R-Dd+OB-O+R-Oc+OB-OB.litmus, PASS, 16
C-WW-G.litmus, PASS, 7
C-LB-LRW+R-Od+R-Dd+R-Dd+R-Dd.litmus, PASS, 13
C-RW-G+RW-G+RW-R+RW-R+RW-R+RW-R+RW-G+RW-G+RW-G+RW-R+RW-R+RW-R.litmus, FAIL, 24
C-RW-G+RW-r+RW-a+RW-G+RW-B+RW-B+RW-G+RW-B.litmus, PASS, 21
C-LB-GRW+R-Dd+R-Dd+R-A.litmus, PASS, 14
C-RW-G+RW-G+RW-G+RW-B+RW-B.litmus, PASS, 15
C-LB-GWR+R-A+O-Dd.litmus, FAIL, 12
C-RW-G+RW-G+RW-G+RW-R.litmus, PASS, 13
C-RW-G+RW-G+RW-R+RW-R+RW-R+RW-R+RW-G+RW-G+RW-R+RW-G+RW-G.litmus, PASS, 43
C-RR-G+RR-G+RR-R+RR-R+RR-R+RR-R.litmus, FAIL, 15
C-RW-G+RW-G+RW-G+RW-G+RW-Rs+RW-RCD+RW-R+RW-R.litmus, PASS, 27
C-RW-G+RW-Rs+RW-RD+RW-R+RW-G+RW-R+RW-R+RW-R.litmus, FAIL, 17
C-RW-R+RW-R.litmus, FAIL, 10
C-WW-G+WW-R+WW-G+WW-R+WW-G+WW-G+WW-G+WW-R.litmus, PASS, 25
C-LB-LRW+R-Dd+R-A+R-Oc+OB-OB.litmus, PASS, 15
C-LB-LWR+R-Oc+OB-O+R-Oc+OB-OB.litmus, PASS, 15
C-RW-G+RW-RB+RW-R+RW-R+RW-R+RW-G+RW-R.litmus, FAIL, 16
C-LB-LRW+R-Dd+OB-O+R-A+R-A.litmus, PASS, 13
C-RW-G+RW-G+RW-G+RW-RB+RW-G+RW-G+RW-R.litmus, PASS, 21
C-LB-LRW+OB-O+OB-OB.litmus, PASS, 11
C-RW-G+RW-G+RW-RB+RW-G+RW-G+RW-R+RW-R+RW-R.litmus, PASS, 29
C-RW-G+RW-G+RW-G+RW-r+RW-C+RW-B.litmus, PASS, 17
C-RW-G+RW-G+RW-B+RW-G+RW-G+RW-B+RW-B.litmus, PASS, 22
C-LB-LWR+R-Dd+R-Dd+OB-OB.litmus, PASS, 13
