benchmark, result, time
DETOUR1213.litmus, FAIL, 34
S+PPO467.litmus, PASS, 38
LB+PPO0589.litmus, PASS, 37
DETOUR0735.litmus, FAIL, 26
safe233.litmus, PASS, 42
MP+PPO357.litmus, PASS, 36
LB+PPO0190.litmus, FAIL, 34
MP+PPO415.litmus, PASS, 31
DETOUR0448.litmus, FAIL, 29
DETOUR1188.litmus, FAIL, 35
S+PPO558.litmus, PASS, 28
WRC+lwsync+isync.litmus, FAIL, 22
W+RWC+rfi-data+sync+sync.litmus, FAIL, 27
Z6.3+rfi-data+rfi-data+sync.litmus, FAIL, 31
safe101.litmus, PASS, 31
DETOUR1028.litmus, FAIL, 30
DETOUR0340.litmus, FAIL, 28
DETOUR0531.litmus, FAIL, 27
safe264.litmus, PASS, 34
safe260.litmus, PASS, 33
bclwdww014.litmus, PASS, 34
safe191.litmus, PASS, 28
Z6.2+sync+po+lwsync.litmus, FAIL, 26
DETOUR0921.litmus, FAIL, 32
DETOUR0773.litmus, PASS, 35
DETOUR0587.litmus, FAIL, 24
Z6.2+po+po+lwsync.litmus, FAIL, 27
DETOUR0637.litmus, FAIL, 27
Z6.3+rfi-data+lwsync+lwsync.litmus, FAIL, 36
Z6.0+po+lwsync+sync.litmus, FAIL, 26
DETOUR0528.litmus, FAIL, 24
DETOUR1211.litmus, FAIL, 34
DETOUR0341.litmus, FAIL, 25
safe199.litmus, PASS, 27
aclwdrr036.litmus, PASS, 22
safe071.litmus, PASS, 31
ISA2+lwsync+lwsync+ctrlisync.litmus, PASS, 26
DETOUR0487.litmus, FAIL, 23
safe440.litmus, PASS, 31
ISA2+sync+po+ctrl.litmus, FAIL, 26
Z6.0+po+po+lwsync.litmus, FAIL, 26
DETOUR0694.litmus, FAIL, 25
DETOUR1062.litmus, FAIL, 26
m6l.litmus, PASS, 25
safe194.litmus, PASS, 30
ISA2+lwsync+sync+po.litmus, FAIL, 24
safe501.litmus, PASS, 28
safe074.litmus, PASS, 34
DETOUR0677.litmus, FAIL, 26
DETOUR1248.litmus, FAIL, 35
MP+PPO742.litmus, PASS, 27
Z6.1+lwsyncs.litmus, PASS, 28
DETOUR0302.litmus, PASS, 28
DETOUR1064.litmus, FAIL, 33
W+RWC+lwsyncs.litmus, FAIL, 24
3.LB+sync+lwsync+lwsync.litmus, PASS, 26
DETOUR1341.litmus, FAIL, 40
aclwdrr014.litmus, FAIL, 26
S+PPO497.litmus, PASS, 24
DETOUR0619.litmus, FAIL, 26
safe566.litmus, PASS, 31
W+RWC.litmus, FAIL, 23
podrwposwr060.litmus, FAIL, 31
Z6.5+sync+lwsync+sync.litmus, PASS, 29
S+PPO562.litmus, PASS, 31
DETOUR0568.litmus, FAIL, 24
DETOUR0345.litmus, FAIL, 26
DETOUR1022.litmus, FAIL, 31
MP+PPO493.litmus, PASS, 29
aclwdrr040.litmus, PASS, 25
DETOUR1014.litmus, FAIL, 24
safe266.litmus, PASS, 26
DETOUR0681.litmus, FAIL, 30
DETOUR0529.litmus, FAIL, 23
MP+PPO766.litmus, PASS, 29
DETOUR1302.litmus, FAIL, 24
DETOUR0414.litmus, FAIL, 33
safe218.litmus, PASS, 25
DETOUR0584.litmus, FAIL, 22
LB+ctrls.litmus, PASS, 20
safe107.litmus, PASS, 28
DETOUR1000.litmus, FAIL, 26
DETOUR1054.litmus, FAIL, 29
Z6.4+lwsync+lwsync+po.litmus, FAIL, 24
DETOUR0872.litmus, FAIL, 24
RWC+po+sync.litmus, FAIL, 20
safe465.litmus, PASS, 26
lwdwr020.litmus, FAIL, 18
DETOUR0166.litmus, FAIL, 24
DETOUR0789.litmus, FAIL, 31
DETOUR0431.litmus, FAIL, 38
R+sync+lwsync.litmus, FAIL, 19
n2l.litmus, FAIL, 31
DETOUR1024.litmus, FAIL, 23
DETOUR0673.litmus, PASS, 33
WRR+2W+lwsync+po.litmus, FAIL, 21
safe089.litmus, PASS, 31
WRW+2W+po+lwsync.litmus, FAIL, 23
DETOUR0849.litmus, FAIL, 35
MP+po+sync.litmus, FAIL, 17
safe230.litmus, PASS, 27
ISA2+lwsync+ctrl+sync.litmus, PASS, 25
MP+PPO373.litmus, PASS, 29
DETOUR0998.litmus, FAIL, 25
DETOUR0449.litmus, FAIL, 32
bclwdww012.litmus, PASS, 26
SB+lwsync+isync.litmus, FAIL, 18
W+RWC+lwsync+lwsync+sync.litmus, FAIL, 22
safe279.litmus, PASS, 0
Z6.0.litmus, FAIL, 25
DETOUR1280.litmus, FAIL, 30
DETOUR1073.litmus, FAIL, 26
DETOUR1271.litmus, FAIL, 28
Z6.5+po+po+lwsync.litmus, FAIL, 23
S+lwsync+ctrlisync.litmus, PASS, 27
MP+PPO764.litmus, PASS, 27
LB+PPO0219.litmus, PASS, 22
MP+PPO930.litmus, PASS, 36
safe542.litmus, PASS, 28
DETOUR0929.litmus, FAIL, 30
MP+isync+sync.litmus, FAIL, 18
ISA2+sync+ctrl+sync.litmus, PASS, 24
RWC+ctrl+sync.litmus, FAIL, 20
safe564.litmus, PASS, 18
safe371.litmus, PASS, 28
WRC+data+po.litmus, FAIL, 20
S+PPO813.litmus, PASS, 26
safe446.litmus, PASS, 29
DETOUR0552.litmus, FAIL, 22
DETOUR1180.litmus, PASS, 32
DETOUR1120.litmus, FAIL, 28
DETOUR0423.litmus, FAIL, 22
