benchmark, result, time
MP+dmb.sys.litmus, PASS, 8
ISA2+dmb.sy+addr+addr.litmus, PASS, 10
IRIW+addrs.litmus, PASS, 9
WRC+dmb.sy+addr.litmus, PASS, 9
MP+dmb.sy+ctrlisb.litmus, PASS, 8
CoRW.litmus, PASS, 8
MP+dmb.sy+addr.litmus, PASS, 9
MP.litmus, FAIL, 8
CoWW.litmus, PASS, 7
RWC.litmus, FAIL, 8
RWC+dmb.sys.litmus, PASS, 9
IRIW+dmb.sys.litmus, PASS, 8
S+dmb.sy+po.litmus, FAIL, 8
S.litmus, FAIL, 8
PPOCA.litmus, FAIL, 9
ISA2.litmus, FAIL, 9
IRIW.litmus, FAIL, 9
CoRR1.litmus, PASS, 8
LB+ctrls.litmus, PASS, 8
MP+nondep+dmb.sy.litmus, FAIL, 8
WRC.litmus, FAIL, 8
LB+rs.litmus, FAIL, 9
LB+addrs.litmus, PASS, 9
RSW.litmus, FAIL, 9
LB.litmus, FAIL, 7
PPOAA.litmus, PASS, 10
LB+addrs+WW.litmus, PASS, 11
R.litmus, FAIL, 8
MP+dmb.sy+rs.litmus, FAIL, 8
LB+addrs+RW.litmus, PASS, 9
S+dmb.sy+data.litmus, PASS, 9
CoWR.litmus, PASS, 6
MP+dmb.sy+fri-rfi-ctrlisb.litmus, FAIL, 9
CoRW1.litmus, PASS, 7
2+2W.litmus, FAIL, 8
R+dmb.sys.litmus, PASS, 9
MP+dmb.sy+ctrl.litmus, FAIL, 9
2+2W+dmb.sys.litmus, PASS, 9
S+dmb.sy+ctrl.litmus, PASS, 8
WRC+addrs.litmus, PASS, 9
RDWI.litmus, FAIL, 9
IRIW+poaps+LL.litmus, PASS, 9
WRC+addrs.litmus, PASS, 9
MP+dmb.sy+addr.litmus, PASS, 8
MP+dmb.sy+fri-rfi-ctrlisb.litmus, FAIL, 9
MP+dmb.sy+pos-fri-rfi-ctrlisb.litmus, FAIL, 9
LB+data+data-pos.litmus, PASS, 8
RSW.litmus, FAIL, 10
Z6.5+dmb.ld+dmb.sy+dmb.sy.litmus, FAIL, 9
Z6.5+dmb.ld+dmb.sy+dmb.ld.litmus, FAIL, 9
Z6.1+dmb.ld+dmb.sy+dmb.sy.litmus, FAIL, 9
Z6.3+dmb.ld+dmb.sy+dmb.sy.litmus, FAIL, 9
Z6.5+dmb.ld+dmb.ld+dmb.sy.litmus, FAIL, 9
Z6.1+dmb.ld+dmb.ld+dmb.sy.litmus, FAIL, 9
Z6.3+dmb.ld+dmb.ld+dmb.sy.litmus, FAIL, 9
3.SB+dmb.lds.litmus, FAIL, 8
Z6.5+dmb.lds.litmus, FAIL, 9
Z6.5+dmb.sys.litmus, PASS, 10
3.SB+dmb.sys.litmus, PASS, 9
ISA2+dmb.ld+dmb.sy+dmb.sy.litmus, FAIL, 9
WWC+dmb.sys.litmus, PASS, 8
W+RWC+dmb.sys.litmus, PASS, 9
S+dmb.ld+dmb.sy.litmus, FAIL, 8
WRR+2W+dmb.sys.litmus, PASS, 9
S+dmb.sys.litmus, PASS, 8
LB+dmb.sys.litmus, PASS, 8
Z6.2+dmb.sys.litmus, PASS, 9
W+RWC+dmb.sy+dmb.sy+dmb.ld.litmus, FAIL, 9
SB+dmb.ld+dmb.sy.litmus, FAIL, 8
2+2W+dmb.ld+dmb.sy.litmus, FAIL, 8
W+RWC+dmb.ld+dmb.sy+dmb.sy.litmus, FAIL, 9
W+RWC+dmb.ld+dmb.sy+dmb.ld.litmus, FAIL, 9
ISA2+dmb.sys.litmus, PASS, 9
SB+dmb.lds.litmus, FAIL, 8
SB+dmb.sys.litmus, PASS, 8
R+dmb.ld+dmb.sy.litmus, FAIL, 8
RWC+dmb.sys.litmus, PASS, 9
Z6.0+dmb.sys.litmus, PASS, 9
WRW+2W+dmb.sy+dmb.ld.litmus, FAIL, 8
Z6.5+dmb.sy+dmb.sy+dmb.ld.litmus, FAIL, 9
MP+dmb.sys.litmus, PASS, 8
Z6.3+dmb.sy+dmb.ld+dmb.sy.litmus, FAIL, 8
3.LB+dmb.sys.litmus, PASS, 9
Z6.1+dmb.sy+dmb.ld+dmb.sy.litmus, FAIL, 9
R+dmb.sy+dmb.ld.litmus, FAIL, 8
Z6.5+dmb.sy+dmb.ld+dmb.ld.litmus, FAIL, 9
Z6.5+dmb.sy+dmb.ld+dmb.sy.litmus, FAIL, 9
3.2W+dmb.sys.litmus, PASS, 10
Z6.1+dmb.sys.litmus, PASS, 9
2+2W+dmb.sys.litmus, PASS, 9
WRW+WR+dmb.sy+dmb.ld.litmus, FAIL, 9
Z6.4+dmb.sy+dmb.sy+dmb.ld.litmus, FAIL, 8
Z6.0+dmb.sy+dmb.sy+dmb.ld.litmus, FAIL, 9
2+2W+dmb.lds.litmus, FAIL, 8
Z6.4+dmb.sy+dmb.ld+dmb.sy.litmus, FAIL, 9
Z6.4+dmb.sy+dmb.ld+dmb.ld.litmus, FAIL, 9
3.2W+dmb.lds.litmus, FAIL, 9
WRC+dmb.sys.litmus, PASS, 8
WRW+2W+dmb.sys.litmus, PASS, 9
Z6.0+dmb.ld+dmb.sy+dmb.ld.litmus, FAIL, 9
Z6.0+dmb.ld+dmb.sy+dmb.sy.litmus, FAIL, 8
Z6.4+dmb.sys.litmus, PASS, 9
Z6.2+dmb.ld+dmb.sy+dmb.sy.litmus, FAIL, 8
MP+dmb.ld+dmb.sy.litmus, FAIL, 8
Z6.4+dmb.ld+dmb.sy+dmb.ld.litmus, FAIL, 9
R+dmb.sys.litmus, PASS, 8
Z6.4+dmb.ld+dmb.sy+dmb.sy.litmus, FAIL, 9
3.2W+dmb.ld+dmb.ld+dmb.sy.litmus, FAIL, 9
WRR+2W+dmb.sy+dmb.ld.litmus, FAIL, 8
Z6.3+dmb.sys.litmus, PASS, 9
Z6.4+dmb.ld+dmb.ld+dmb.sy.litmus, FAIL, 9
3.2W+dmb.ld+dmb.sy+dmb.sy.litmus, FAIL, 9
3.SB+dmb.ld+dmb.ld+dmb.sy.litmus, FAIL, 8
WRW+WR+dmb.sys.litmus, PASS, 9
R+dmb.lds.litmus, FAIL, 8
3.SB+dmb.ld+dmb.sy+dmb.sy.litmus, FAIL, 8
RWC+dmb.sy+dmb.ld.litmus, FAIL, 8
Z6.4+dmb.lds.litmus, FAIL, 8
R+dmb.sy+po.litmus, FAIL, 8
2+2W+dmb.lds.litmus, FAIL, 8
S+dmb.sts.litmus, FAIL, 7
LB+dmb.st+po.litmus, FAIL, 8
SB+dmb.ld+dmb.sy.litmus, FAIL, 8
S+dmb.sy+po.litmus, FAIL, 8
SB+dmb.ld+dmb.st.litmus, FAIL, 8
S+dmb.ld+dmb.sy.litmus, FAIL, 8
S+dmb.ld+dmb.st.litmus, FAIL, 8
SB.litmus, FAIL, 8
2+2W+dmb.ld+dmb.st.litmus, FAIL, 8
S+dmb.sy+dmb.ld.litmus, PASS, 8
R+dmb.st+dmb.sy.litmus, PASS, 9
R+dmb.st+dmb.ld.litmus, FAIL, 8
LB+dmb.st+dmb.sy.litmus, FAIL, 7
S+dmb.sy+dmb.st.litmus, FAIL, 8
2+2W+dmb.ld+dmb.sy.litmus, FAIL, 8
2+2W+dmb.sys.litmus, PASS, 8
SB+dmb.st+dmb.sy.litmus, FAIL, 8
R.litmus, FAIL, 8
MP+dmb.ld+po.litmus, FAIL, 8
2+2W+dmb.ld+po.litmus, FAIL, 8
S+dmb.lds.litmus, FAIL, 9
2+2W+dmb.sts.litmus, PASS, 8
R+dmb.st+po.litmus, FAIL, 8
LB+dmb.ld+dmb.st.litmus, FAIL, 8
R+dmb.ld+dmb.st.litmus, FAIL, 7
MP.litmus, FAIL, 7
2+2W+dmb.st+dmb.sy.litmus, PASS, 8
LB+dmb.ld+dmb.sy.litmus, PASS, 8
S+dmb.sys.litmus, PASS, 8
LB+dmb.sy+po.litmus, FAIL, 8
R+dmb.ld+dmb.sy.litmus, FAIL, 8
MP+po+dmb.st.litmus, FAIL, 8
S+dmb.st+po.litmus, FAIL, 8
R+dmb.sy+dmb.st.litmus, FAIL, 8
SB+dmb.ld+po.litmus, FAIL, 8
R+dmb.sy+dmb.ld.litmus, FAIL, 8
MP+po+dmb.ld.litmus, FAIL, 8
MP+po+dmb.sy.litmus, FAIL, 8
S+dmb.st+dmb.sy.litmus, PASS, 8
S+dmb.st+dmb.ld.litmus, PASS, 9
MP+dmb.sy+dmb.ld.litmus, PASS, 8
S+dmb.ld+po.litmus, FAIL, 8
SB+dmb.st+po.litmus, FAIL, 8
LB.litmus, FAIL, 8
S.litmus, FAIL, 8
R+dmb.sys.litmus, PASS, 8
MP+dmb.sy+dmb.st.litmus, FAIL, 8
LB+dmb.lds.litmus, PASS, 8
R+dmb.ld+po.litmus, FAIL, 8
MP+dmb.sts.litmus, FAIL, 8
MP+dmb.ld+dmb.sy.litmus, FAIL, 8
SB+dmb.sts.litmus, FAIL, 8
MP+dmb.ld+dmb.st.litmus, FAIL, 8
MP+dmb.st+po.litmus, FAIL, 8
S+po+dmb.st.litmus, FAIL, 8
2+2W+dmb.st+po.litmus, FAIL, 8
S+po+dmb.sy.litmus, FAIL, 8
S+po+dmb.ld.litmus, FAIL, 8
LB+dmb.sys.litmus, PASS, 8
R+po+dmb.st.litmus, FAIL, 8
R+dmb.lds.litmus, FAIL, 8
R+po+dmb.sy.litmus, FAIL, 8
R+po+dmb.ld.litmus, FAIL, 8
MP+dmb.sy+po.litmus, FAIL, 8
SB+dmb.lds.litmus, FAIL, 8
2+2W+dmb.sy+po.litmus, FAIL, 9
2+2W.litmus, FAIL, 8
MP+dmb.lds.litmus, FAIL, 8
MP+dmb.st+dmb.ld.litmus, PASS, 8
MP+dmb.st+dmb.sy.litmus, PASS, 8
LB+dmb.sts.litmus, FAIL, 8
SB+dmb.sy+po.litmus, FAIL, 8
R+dmb.sts.litmus, FAIL, 8
MP+dmb.sys.litmus, PASS, 8
SB+dmb.sys.litmus, PASS, 7
LB+dmb.ld+po.litmus, FAIL, 8
ARMARM00.litmus, FAIL, 9
ARMARM04+TER.litmus, PASS, 8
ARMARM02.litmus, FAIL, 11
ARMARM04.litmus, FAIL, 9
ARMARM06.litmus, FAIL, 9
ARMARM05.litmus, FAIL, 10
ARMARM06+AP+AP.litmus, FAIL, 9
ARMARM04+BIS.litmus, FAIL, 9
ARMARM01.litmus, FAIL, 9
ARMARM06+AP+AA.litmus, FAIL, 9
ARMARM07+SAL.litmus, FAIL, 9
ARMARM03.litmus, FAIL, 7
WRC+poal+poaa+L.litmus, PASS, 8
WRW+2W+poal+poll+L.litmus, PASS, 9
SB+polas.litmus, PASS, 8
RWC+poaa+pola+L.litmus, PASS, 8
3.SB+polas.litmus, PASS, 9
MP+popl+poap.litmus, PASS, 8
Z6.0+poll+poal+pola.litmus, PASS, 9
WRW+WR+poal+pola+L.litmus, PASS, 9
Z6.1+poll+poll+poal.litmus, PASS, 9
3.LB+poals.litmus, PASS, 9
LB+poals.litmus, PASS, 9
WWC+poals+L.litmus, PASS, 9
WRR+2W+poaa+poll+L.litmus, PASS, 8
R+poll+pola.litmus, PASS, 8
2+2W+polls.litmus, PASS, 9
Z6.5+poll+poll+pola.litmus, PASS, 9
ISA2+poll+poal+poaa.litmus, PASS, 9
W+RWC+poll+poaa+pola.litmus, PASS, 10
3.2W+polls.litmus, PASS, 9
Z6.4+poll+pola+pola.litmus, PASS, 9
Z6.3+poll+poll+poaa.litmus, PASS, 9
Z6.2+poll+poal+poal.litmus, PASS, 10
MP+poll+poaa.litmus, PASS, 8
S+poll+poal.litmus, PASS, 8
W+RR+WR+WW+dmb.sy+pola+dmb.sylp+L.litmus, PASS, 10
Z6.4+poll+pola+dmb.sypa.litmus, PASS, 10
W+RW+RR+WW+dmb.sy+dmb.sypa+dmb.sylp+L.litmus, PASS, 10
W+RR+WW+WW+poaa+dmb.sylp+dmb.sy+L.litmus, PASS, 10
W+RW+WW+WW+dmb.sy+poll+dmb.sylp+L.litmus, PASS, 10
ISA2+dmb.sylp+poal+poaa.litmus, PASS, 9
W+RW+WR+WW+poal+pola+poll+L.litmus, PASS, 10
W+RR+WR+WW+dmb.sy+pola+poll+L.litmus, PASS, 9
W+RW+RR+WW+poal+poaa+dmb.sylp+L.litmus, PASS, 10
WRW+WR+dmb.sy+pola.litmus, PASS, 9
Z6.3+poll+dmb.sylp+dmb.sypa.litmus, PASS, 9
MP+dmb.sy+poaa.litmus, PASS, 9
W+RWC+poll+poaa+dmb.sypa.litmus, PASS, 9
Z6.0+poll+poal+pola.litmus, PASS, 9
W+RR+WR+WR+dmb.sy+dmb.sypa+dmb.sy+L.litmus, PASS, 9
W+RW+RR+WW+poal+dmb.sypa+dmb.sy+L.litmus, PASS, 10
W+RW+WW+WR+dmb.sy+dmb.sylp+dmb.sylp+L.litmus, PASS, 10
W+RR+WW+WW+dmb.sypa+poll+dmb.sylp+L.litmus, PASS, 10
SB+dmb.sypas.litmus, PASS, 9
WRW+WR+poal+pola.litmus, PASS, 9
W+RR+WW+WR+dmb.sy+dmb.sylp+pola+L.litmus, PASS, 10
Z6.5+dmb.sylp+poll+dmb.sypa.litmus, PASS, 10
W+RR+WW+RR+dmb.sypa+dmb.sy+dmb.sy+L.litmus, PASS, 10
Z6.4+dmb.sylp+pola+pola.litmus, PASS, 9
W+RW+WW+WR+poal+dmb.sy+dmb.sylp+L.litmus, PASS, 10
RWC+poaa+pola.litmus, PASS, 8
W+RR+WR+WR+dmb.sypa+dmb.sy+pola+L.litmus, PASS, 9
W+RW+WW+RW+dmb.sy+dmb.sylp+poal+L.litmus, PASS, 9
Z6.3+dmb.sylp+dmb.sylp+dmb.sypa.litmus, PASS, 9
W+RW+WW+RR+dmb.sy+dmb.sylp+dmb.sypa+L.litmus, PASS, 9
W+RR+WW+RR+dmb.sy+dmb.sy+poaa+L.litmus, PASS, 9
W+RR+WW+WW+dmb.sy+dmb.sy+dmb.sylp+L.litmus, PASS, 10
IRRWIW+dmb.sy+poal.litmus, PASS, 9
IRRWIW+poaa+poal+LNa.litmus, PASS, 9
W+RR+WR+WR+dmb.sy+dmb.sylp+dmb.sypa+L.litmus, PASS, 9
Z6.3+dmb.sylp+poll+dmb.sypa.litmus, PASS, 9
W+RW+RW+WR+poal+dmb.sy+dmb.sylp+L.litmus, PASS, 9
IRRWIW+poaa+dmb.sy+LNa.litmus, PASS, 8
W+RW+RW+RW+dmb.sy+dmb.sy+poal+L.litmus, PASS, 9
W+RW+WW+WR+poal+poll+dmb.sylp+L.litmus, PASS, 10
WRC+poal+dmb.sypa+L.litmus, PASS, 9
Z6.5+dmb.sy+dmb.sy+pola.litmus, PASS, 9
Z6.0+dmb.sylp+dmb.sy+pola.litmus, PASS, 9
IRRWIW+dmb.sypa+poal+LL.litmus, PASS, 9
W+RR+WR+WW+dmb.sy+dmb.sylp+dmb.sy+L.litmus, PASS, 9
Z6.4+dmb.sy+pola+dmb.sypa.litmus, PASS, 9
W+RW+WW+RR+dmb.sy+dmb.sy+poaa+L.litmus, PASS, 10
Z6.5+dmb.sy+poll+dmb.sy.litmus, PASS, 9
W+RR+WW+RR+dmb.sypa+dmb.sylp+dmb.sypa+L.litmus, PASS, 9
IRIW+dmb.sypa+poaa.litmus, PASS, 9
W+RR+WW+WW+dmb.sypa+dmb.sylp+dmb.sylp+L.litmus, PASS, 9
Z6.0+dmb.sy+dmb.sy+dmb.sypa.litmus, PASS, 9
W+RR+WR+WW+poaa+pola+dmb.sylp+L.litmus, PASS, 9
ISA2+poll+dmb.sy+dmb.sypa.litmus, PASS, 9
IRIW+poaa+dmb.sypa+NaL.litmus, PASS, 9
W+RW+WR+WR+poal+pola+pola+L.litmus, PASS, 9
W+RR+WR+WW+poaa+dmb.sy+dmb.sy+L.litmus, PASS, 9
W+RR+WR+WR+poaa+dmb.sypa+dmb.sypa+L.litmus, PASS, 9
W+RR+WW+WW+poaa+poll+dmb.sy+L.litmus, PASS, 10
R+dmb.sy+dmb.sypa.litmus, PASS, 9
Z6.4+dmb.sylp+dmb.sy+pola.litmus, PASS, 9
W+RW+RR+WR+dmb.sy+dmb.sypa+dmb.sylp+L.litmus, PASS, 9
W+RR+WW+RR+dmb.sy+dmb.sylp+poaa+L.litmus, PASS, 9
W+RW+WW+WW+poal+dmb.sylp+dmb.sylp+L.litmus, PASS, 9
ISA2+dmb.sylp+dmb.sy+dmb.sy.litmus, PASS, 8
W+RR+WW+WW+dmb.sypa+dmb.sylp+poll+L.litmus, PASS, 10
WRW+2W+dmb.sy+poll+L.litmus, PASS, 8
3.SB+dmb.sylp+dmb.sylp+pola.litmus, PASS, 9
WRW+2W+dmb.sy+dmb.sylp+L.litmus, PASS, 9
Z6.1+poll+dmb.sylp+poal.litmus, PASS, 9
ISA2+dmb.sy+poal+dmb.sy.litmus, PASS, 9
RWC+dmb.sy+dmb.sypa+L.litmus, PASS, 8
RWC+dmb.sy+pola.litmus, PASS, 8
W+RW+WR+WW+poal+dmb.sypa+dmb.sy+L.litmus, PASS, 10
W+RW+WW+WW+dmb.sy+dmb.sylp+dmb.sylp+L.litmus, PASS, 11
Z6.5+poll+dmb.sylp+dmb.sypa.litmus, PASS, 10
3.2W+dmb.sy+poll+dmb.sylp.litmus, PASS, 10
W+RW+WW+WW+dmb.sy+dmb.sylp+poll+L.litmus, PASS, 10
W+RW+RW+RW+poal+dmb.sy+dmb.sy+L.litmus, PASS, 10
Z6.5+dmb.sylp+dmb.sylp+dmb.sypa.litmus, PASS, 9
3.SB+dmb.sylp+pola+pola.litmus, PASS, 10
Z6.5+dmb.sylp+dmb.sylp+pola.litmus, PASS, 10
W+RWC+poll+dmb.sypa+pola.litmus, PASS, 9
Z6.2+dmb.sy+poal+dmb.sy.litmus, PASS, 9
3.SB+dmb.sy+pola+dmb.sypa.litmus, PASS, 9
W+RR+WR+WW+poaa+dmb.sypa+poll+L.litmus, PASS, 9
RWC+dmb.sypas+L.litmus, PASS, 8
Z6.1+poll+dmb.sy+poal.litmus, PASS, 9
W+RR+WW+RW+dmb.sypa+dmb.sylp+poal+L.litmus, PASS, 10
Z6.4+poll+dmb.sylp+dmb.sylp.litmus, PASS, 9
W+RW+WR+WR+dmb.sy+dmb.sypa+pola+L.litmus, PASS, 10
2+2W+dmb.sy+poll.litmus, PASS, 8
W+RR+WW+WR+dmb.sypa+dmb.sylp+dmb.sy+L.litmus, PASS, 9
W+RW+RR+WW+dmb.sy+poaa+poll+L.litmus, PASS, 8
W+RR+WW+WR+poaa+poll+dmb.sy+L.litmus, PASS, 9
W+RW+WR+WR+dmb.sy+dmb.sylp+dmb.sy+L.litmus, PASS, 9
2+2W+polls.litmus, PASS, 7
W+RR+WR+WR+dmb.sypa+dmb.sylp+dmb.sylp+L.litmus, PASS, 9
W+RR+WR+WR+poaa+pola+dmb.sypa+L.litmus, PASS, 9
W+RWC+poll+dmb.sypa+dmb.sypa.litmus, PASS, 9
W+RW+WW+WW+poal+dmb.sy+poll+L.litmus, PASS, 10
W+RW+WW+WR+poal+dmb.sy+dmb.sy+L.litmus, PASS, 8
W+RW+WR+WR+poal+dmb.sy+pola+L.litmus, PASS, 10
W+RW+WW+WR+dmb.sy+poll+dmb.sy+L.litmus, PASS, 10
W+RR+WR+WR+dmb.sypa+dmb.sylp+pola+L.litmus, PASS, 9
W+RW+WW+RW+dmb.sy+poll+poal+L.litmus, PASS, 10
W+RWC+dmb.sylp+dmb.sy+pola.litmus, PASS, 9
W+RW+WW+RR+poal+dmb.sy+poaa+L.litmus, PASS, 9
W+RR+WR+WR+dmb.sy+pola+dmb.sy+L.litmus, PASS, 9
Z6.4+poll+dmb.sypa+dmb.sypa.litmus, PASS, 9
W+RR+WR+WW+dmb.sy+dmb.sylp+poll+L.litmus, PASS, 9
Z6.3+dmb.sylp+dmb.sy+dmb.sy.litmus, PASS, 9
W+RW+WW+WR+dmb.sy+poll+pola+L.litmus, PASS, 10
Z6.5+dmb.sy+poll+pola.litmus, PASS, 10
Z6.1+dmb.sy+dmb.sylp+dmb.sy.litmus, PASS, 9
IRRWIW+dmb.sy+poal+LNa.litmus, PASS, 9
W+RR+WR+WW+poaa+pola+poll+L.litmus, PASS, 10
W+RWC+poll+poaa+dmb.sy.litmus, PASS, 9
WRW+WR+dmb.sy+dmb.sylp+L.litmus, PASS, 7
3.SB+dmb.sy+pola+pola.litmus, PASS, 9
W+RR+WW+WR+poaa+dmb.sylp+pola+L.litmus, PASS, 9
W+RR+WW+WW+dmb.sypa+dmb.sy+poll+L.litmus, PASS, 9
Z6.4+dmb.sylp+pola+dmb.sypa.litmus, PASS, 9
W+RW+WW+WR+dmb.sy+poll+dmb.sypa+L.litmus, PASS, 9
W+RR+WR+WW+dmb.sy+dmb.sypa+dmb.sylp+L.litmus, PASS, 9
Z6.0+dmb.sy+dmb.sy+pola.litmus, PASS, 9
W+RR+WR+WR+dmb.sy+pola+dmb.sypa+L.litmus, PASS, 9
W+RR+WR+WW+poaa+dmb.sypa+dmb.sy+L.litmus, PASS, 9
W+RW+WR+WR+dmb.sy+dmb.sy+dmb.sypa+L.litmus, PASS, 9
W+RW+WR+WW+dmb.sy+dmb.sypa+dmb.sy+L.litmus, PASS, 10
W+RW+WW+WW+poal+dmb.sylp+dmb.sy+L.litmus, PASS, 10
Z6.5+dmb.sylp+dmb.sy+dmb.sy.litmus, PASS, 9
W+RR+WW+WW+dmb.sypa+dmb.sy+dmb.sy+L.litmus, PASS, 10
W+RW+RW+RR+dmb.sy+poal+dmb.sy+L.litmus, PASS, 9
W+RR+WW+WR+dmb.sypa+dmb.sy+dmb.sypa+L.litmus, PASS, 10
W+RR+WW+RR+dmb.sy+poll+dmb.sypa+L.litmus, PASS, 9
WRR+2W+dmb.sypa+poll.litmus, PASS, 8
W+RW+WR+WR+dmb.sy+pola+dmb.sy+L.litmus, PASS, 9
WRW+WR+dmb.sy+dmb.sypa.litmus, PASS, 8
WRW+WR+poal+dmb.sypa.litmus, PASS, 7
Z6.2+dmb.sylp+poal+poal.litmus, PASS, 7
IRWIW+poals+LL.litmus, PASS, 9
W+RW+RW+WW+dmb.sy+dmb.sy+dmb.sylp+L.litmus, PASS, 10
W+RR+WW+RW+dmb.sypa+poll+dmb.sy+L.litmus, PASS, 9
Z6.5+poll+dmb.sy+dmb.sypa.litmus, PASS, 7
SB+dmb.sy+dmb.sypa.litmus, PASS, 8
Z6.0+poll+poal+dmb.sypa.litmus, PASS, 9
W+RR+WR+WR+dmb.sy+dmb.sypa+dmb.sylp+L.litmus, PASS, 9
W+RW+WW+RW+poal+dmb.sylp+poal+L.litmus, PASS, 9
W+RW+WR+WW+poal+dmb.sypa+dmb.sylp+L.litmus, PASS, 10
W+RR+WR+WW+dmb.sy+dmb.sypa+poll+L.litmus, PASS, 9
W+RW+RW+WR+dmb.sy+poal+dmb.sylp+L.litmus, PASS, 9
W+RW+RR+WR+poal+poaa+dmb.sypa+L.litmus, PASS, 9
MP+dmb.sylp+poaa.litmus, PASS, 8
W+RW+RR+WR+poal+dmb.sy+dmb.sy+L.litmus, PASS, 9
W+RR+WW+WR+poaa+dmb.sylp+dmb.sypa+L.litmus, PASS, 9
W+RR+WW+RR+dmb.sypa+poll+poaa+L.litmus, PASS, 9
WRR+2W+dmb.sy+poll.litmus, PASS, 9
LB+poals.litmus, PASS, 8
W+RR+WR+WR+dmb.sypa+dmb.sypa+pola+L.litmus, PASS, 9
W+RR+WW+WR+poaa+dmb.sy+dmb.sylp+L.litmus, PASS, 10
W+RW+WW+WR+dmb.sy+dmb.sy+dmb.sylp+L.litmus, PASS, 10
W+RR+WR+WR+poaa+pola+pola+L.litmus, PASS, 9
W+RW+RR+WR+dmb.sy+dmb.sypa+pola+L.litmus, PASS, 9
WRW+WR+poal+pola+L.litmus, PASS, 9
Z6.3+poll+dmb.sy+dmb.sypa.litmus, PASS, 9
Z6.0+dmb.sylp+poal+dmb.sypa.litmus, PASS, 9
SB+dmb.sypa+dmb.sylp.litmus, PASS, 8
WWC+poal+dmb.sy+L.litmus, PASS, 8
W+RR+WW+RW+dmb.sypa+dmb.sy+poal+L.litmus, PASS, 9
W+RW+RR+WR+poal+dmb.sypa+dmb.sylp+L.litmus, PASS, 9
W+RR+WW+WR+dmb.sy+poll+dmb.sy+L.litmus, PASS, 10
W+RW+WR+WR+dmb.sy+dmb.sylp+pola+L.litmus, PASS, 9
IRIW+dmb.sypa+dmb.sy+NaL.litmus, PASS, 9
Z6.3+dmb.sy+poll+dmb.sy.litmus, PASS, 9
W+RW+RR+WR+dmb.sy+dmb.sypa+dmb.sy+L.litmus, PASS, 9
MP+dmb.sylp+dmb.sy.litmus, PASS, 8
W+RR+WR+WW+poaa+dmb.sylp+poll+L.litmus, PASS, 9
W+RR+WR+WR+poaa+dmb.sylp+dmb.sylp+L.litmus, PASS, 9
W+RR+WW+RR+poaa+dmb.sy+dmb.sy+L.litmus, PASS, 9
IRIW+dmb.sy+poaa+LL.litmus, PASS, 8
RWC+dmb.sypa+pola+L.litmus, PASS, 8
WWC+poals+L.litmus, PASS, 8
W+RR+WW+WW+dmb.sypa+dmb.sylp+dmb.sy+L.litmus, PASS, 10
R+dmb.sy+pola.litmus, PASS, 8
W+RR+WW+RR+dmb.sypa+dmb.sy+poaa+L.litmus, PASS, 9
MP+dmb.sy+dmb.sypa.litmus, PASS, 8
W+RW+RW+WW+poal+poal+dmb.sylp+L.litmus, PASS, 10
W+RW+WR+WR+dmb.sy+pola+dmb.sypa+L.litmus, PASS, 9
3.2W+dmb.sy+dmb.sylp+poll.litmus, PASS, 10
3.2W+dmb.sylps.litmus, PASS, 9
3.SB+dmb.sypa+dmb.sypa+pola.litmus, PASS, 8
W+RWC+poll+poaa+pola.litmus, PASS, 9
W+RW+WW+RW+poal+dmb.sylp+dmb.sy+L.litmus, PASS, 9
W+RR+WW+WR+dmb.sy+poll+dmb.sypa+L.litmus, PASS, 9
Z6.1+poll+dmb.sylp+dmb.sy.litmus, PASS, 9
W+RW+RR+WW+dmb.sy+dmb.sypa+poll+L.litmus, PASS, 9
W+RR+WW+RW+dmb.sy+poll+poal+L.litmus, PASS, 9
SB+dmb.sy+pola.litmus, PASS, 8
W+RW+RW+WR+poal+dmb.sy+dmb.sy+L.litmus, PASS, 10
W+RR+WR+WR+dmb.sypas+L.litmus, PASS, 9
W+RW+RW+WR+poal+poal+dmb.sy+L.litmus, PASS, 9
W+RW+WR+WW+dmb.sy+dmb.sylp+dmb.sy+L.litmus, PASS, 10
W+RR+WR+WR+poaa+dmb.sypa+pola+L.litmus, PASS, 10
WRW+WR+dmb.sy+pola+L.litmus, PASS, 9
Z6.3+poll+dmb.sylp+dmb.sy.litmus, PASS, 9
W+RR+WR+WW+dmb.sypa+dmb.sy+dmb.sylp+L.litmus, PASS, 9
R+poll+dmb.sy.litmus, PASS, 9
WRC+poal+poaa+L.litmus, PASS, 8
IRIW+dmb.sy+poaa.litmus, PASS, 8
W+RW+WR+WW+dmb.sy+dmb.sylp+poll+L.litmus, PASS, 10
W+RR+WW+WW+dmb.sypa+poll+dmb.sy+L.litmus, PASS, 9
Z6.0+dmb.sylp+poal+dmb.sylp.litmus, PASS, 9
SB+dmb.sy+dmb.sylp.litmus, PASS, 8
Z6.5+poll+dmb.sy+dmb.sylp.litmus, PASS, 10
IRRWIW+dmb.sypa+dmb.sy+LL.litmus, PASS, 9
Z6.0+poll+poal+dmb.sylp.litmus, PASS, 9
WRR+2W+poaa+dmb.sy+L.litmus, PASS, 9
WRW+WR+poal+dmb.sylp.litmus, PASS, 9
W+RW+RR+WR+poal+poaa+pola+L.litmus, PASS, 9
IRIW+dmb.sy+dmb.sypa+LL.litmus, PASS, 9
Z6.5+poll+dmb.sylp+dmb.sy.litmus, PASS, 10
