benchmark, result, time
DETOUR1201.litmus, , 17
MP+PPO930.litmus, , 116
aclwdrr011.litmus, , 18
RWC+ctrl+po.litmus, , 12
DETOUR0956.litmus, , 46
safe174.litmus, , 49
DETOUR0725.litmus, , 17
ISA2+lwsync+data+ctrl.litmus, , 16
LB+PPO0352.litmus, , 42
ISA2+sync+isync+ctrl.litmus, , 15
Z6.2+sync+po+sync.litmus, , 12
3.LB+lwsync+lwsync+po.litmus, , 14
DETOUR1194.litmus, , 22
LB+PPO0535.litmus, , 13
DETOUR0916.litmus, , 16
safe134.litmus, , 21
DETOUR0558.litmus, , 21
Z6.2+rfi-data+sync+lwsync.litmus, , 22
S+PPO714.litmus, , 56
DETOUR1332.litmus, , 89
3.LB+sync+sync+po.litmus, , 14
LB+PPO0446.litmus, , 44
LB+PPO0261.litmus, , 34
safe047.litmus, , 22
DETOUR0865.litmus, , 122
DETOUR0616.litmus, , 45
WRW+WR+lwsyncs.litmus, , 12
Z6.4+sync+po+lwsync.litmus, , 14
Z6.0+lwsync+po+lwsync.litmus, , 14
IRIW+ctrls.litmus, , 19
safe389.litmus, , 50
DETOUR0430.litmus, , 20
safe261.litmus, , 44
safe446.litmus, , 144
DETOUR0996.litmus, , 35
Z6.2+sync+po+po.litmus, , 12
S+po+isync.litmus, , 11
Z6.4+lwsync+lwsync+po.litmus, , 14
WRW+2W+lwsync+rfi-data.litmus, , 24
MP+PPO399.litmus, , 49
DETOUR0696.litmus, , 21
R+lwsync+sync.litmus, , 11
DETOUR0543.litmus, , 22
DETOUR0364.litmus, , 21
Z6.4+po+po+lwsync.litmus, , 13
DETOUR1067.litmus, , 16
S+PPO441.litmus, , 48
MP+PPO718.litmus, , 58
Z6.3+po+sync+po.litmus, , 13
LB+PPO0174.litmus, , 36
DETOUR0503.litmus, , 17
ISA2+sync+ctrl+ctrl.litmus, , 15
MP+PPO342.litmus, , 53
S+PPO401.litmus, , 53
DETOUR1027.litmus, , 16
3.SB+sync+lwsync+po.litmus, , 13
MP+sync+isync.litmus, , 11
DETOUR0470.litmus, , 33
DETOUR0257.litmus, , 22
CO-SB.litmus, , 13
DETOUR0182.litmus, , 15
DETOUR0598.litmus, , 33
safe406.litmus, , 43
DETOUR1281.litmus, , 87
DETOUR1154.litmus, , 39
Z6.3.litmus, , 13
W+RWC+po+lwsync+sync.litmus, , 13
Z6.4+lwsync+lwsync+sync.litmus, , 13
S+PPO436.litmus, , 21
DETOUR0534.litmus, , 118
safe542.litmus, , 45
safe365.litmus, , 14
