benchmark, result, time
C-WR-H+WR-R+WR-R+WR-R.litmus, FAIL, 55
C-LB-GRR+R-Dd+OB-O+R-A+R-A.litmus, PASS, 98
C-RW-G+RW-G+RW-G+RW-G+RW-r+RW-C+RW-B.litmus, PASS, 567
C-RW-G+RW-R+RW-G+RW-G+RW-Rr+RW-RC+RW-R.litmus, PASS, 1173
C-LB-Lwr+R-A+R-OC+R-Od.litmus, PASS, 71
C-LB-GWR+R-Oc+R-Oc+R-Oc.litmus, FAIL, 97
C-LB-LWW+R-Dd+R-Oc.litmus, PASS, 172
C-RR-G+RR-G+RR-R+RR-R+RR-R+RR-R+RR-R.litmus, FAIL, 155
C-RW-G+RW-B+RW-B+RW-G+RW-G+RW-G+RW-B.litmus, PASS, 1136
C-LB-LWR+R-Dd+R-Dd+OB-O+R-Oc.litmus, FAIL, 73
C-RW-G+RW-G+RW-B+RW-G+RW-G+RW-G+RW-B+RW-B.litmus, PASS, 1697
C-WW-R.litmus, PASS, 41
C-LB-GRW+R-A+R-A+R-A+OB-OB.litmus, PASS, 249
C-RW-RI+RW-RI+RW-RI+RW-RI+RW-RI+RW-RI+RW-RI.litmus, FAIL, 72
C-LB-LRR+R-Dd+OB-O+OB-O+R-Oc.litmus, FAIL, 70
C-RW-B+RW-B+RW-B+RW-B.litmus, PASS, 159
C-LB-GWW+R-Dd+R-A+R-Oc+R-Oc.litmus, FAIL, 71
C-LB-LRW+R-A+R-OC+R-Oc.litmus, PASS, 72
C-LB-GRR+R-Dd+R-Dd+OB-O+OB-OB.litmus, PASS, 146
C-LB-LRW+R-Dd+R-A+RQ-A.litmus, PASS, 74
C-WR-G+WR-R+WR-R+WR-G+WR-G+WR-R+WR-R.litmus, FAIL, 71
C-LB-GRR+R-Dd+R-Oc+R-Oc.litmus, FAIL, 95
C-RW-G+RW-Rs+RW-RCD+RW-G+RW-R+RW-R+RW-G+RW-R.litmus, PASS, 143
C-RW-G.litmus, PASS, 38
C-LB-LRW+R-Ov+R-OC+R-Dd+OB-O+R-Oc.litmus, PASS, 133
C-LB-GRR+R-Dd+R-Dd+R-Oc+R-Oc.litmus, FAIL, 72
C-RW-G+RW-r+RW-a+RW-G+RW-G+RW-G+RW-B+RW-B.litmus, PASS, 646
C-LB-GRR+R-Oc+OB-O+OB-OB.litmus, PASS, 111
C-LB-LWR+OB-O+OB-O+OB-OB.litmus, PASS, 84
C-LB-GWR+R-Dd.litmus, FAIL, 45
C-WW-G+WW-B+WW-R+WW-R+WW-R+WW-G+WW-R.litmus, FAIL, 71
C-RW-G+RW-Rs+RW-RD+RW-R+RW-G+RW-G+RW-R+RW-R.litmus, PASS, 131
C-WW-G+WW-R+WW-G+WW-R.litmus, PASS, 80
C-LB-LRR+R-Dd+R-Oc+OB-O+OB-OB.litmus, PASS, 90
C-RW-G+RW-r+RW-C+RW-B+RW-B+RW-B+RW-B+RW-B.litmus, PASS, 465
C-RW-Rr+RW-Ra+RW-R+RW-R+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 71
C-RW-GH+RW-R.litmus, PASS, 165
C-LB-GRR+R-Dd+R-A+R-Oc.litmus, FAIL, 57
C-RW-Rrd+RW-D+RW-R.litmus, FAIL, 46
C-RW-G+RW-G+RW-R+RW-R+RW-R+RW-R+RW-G+RW-G+RW-R+RW-G+RW-G+RW-R.litmus, PASS, 212
