benchmark, result, time
SB+lwsyncs.litmus, FAIL, 22
ISA2+sync+lwsync+po.litmus, FAIL, 23
DETOUR0814.litmus, FAIL, 23
safe036.litmus, PASS, 28
DETOUR0667.litmus, PASS, 27
2+2W+lwsync+po.litmus, FAIL, 21
IRWIW+lwsync+po.litmus, FAIL, 23
LB+PPO0210.litmus, FAIL, 25
Z6.1+po+sync+sync.litmus, FAIL, 23
ISA2+sync+ctrl+isync.litmus, FAIL, 22
MP+PPO772.litmus, PASS, 39
IRIW+ctrlisyncs.litmus, FAIL, 22
aclwdrr020.litmus, FAIL, 27
safe290.litmus, PASS, 30
DETOUR0529.litmus, FAIL, 22
Z6.3+lwsync+rfi-data+lwsync.litmus, FAIL, 24
DETOUR0714.litmus, PASS, 32
safe378.litmus, PASS, 34
b1.litmus, FAIL, 21
LB+PPO0363.litmus, PASS, 29
Z6.3+lwsync+lwsync+po.litmus, FAIL, 22
MP+sync+fri-rfi-ctrlisync.litmus, PASS, 28
Z6.2+rfi-data+lwsync+data.litmus, FAIL, 23
S+PPO719.litmus, PASS, 29
DETOUR0868.litmus, FAIL, 23
DETOUR0201.litmus, FAIL, 22
DETOUR0426.litmus, FAIL, 31
safe277.litmus, PASS, 31
safe450.litmus, PASS, 33
Z6.5+sync+po+sync.litmus, FAIL, 23
podrw001.litmus, FAIL, 23
DETOUR1199.litmus, FAIL, 22
DETOUR1071.litmus, FAIL, 22
S+PPO819.litmus, PASS, 32
S+PPO457.litmus, PASS, 29
LB+sync+po.litmus, FAIL, 20
ISA2+sync+ctrlisync+sync.litmus, PASS, 28
WWC+sync+po.litmus, FAIL, 22
DETOUR0680.litmus, PASS, 29
RWC+sync+lwsync.litmus, FAIL, 20
DETOUR0555.litmus, FAIL, 23
safe139.litmus, FAIL, 22
DETOUR0372.litmus, FAIL, 21
safe523.litmus, PASS, 28
DETOUR1031.litmus, FAIL, 22
LB+PPO0578.litmus, PASS, 27
WRW+2W+data+lwsync.litmus, FAIL, 22
Z6.2+rfi-data+data+data.litmus, FAIL, 23
DETOUR0332.litmus, FAIL, 22
safe179.litmus, PASS, 30
safe091.litmus, PASS, 32
safe563.litmus, PASS, 46
ISA2+lwsync+lwsync+sync.litmus, PASS, 29
S+PPO564.litmus, PASS, 36
RW-rwa+RW-ra+RW-rra+CK-PPC.litmus, FAIL, 24
DETOUR1297.litmus, FAIL, 24
DETOUR1142.litmus, FAIL, 23
PPO018.litmus, PASS, 25
ISA2+sync+po+po.litmus, FAIL, 22
ISA2+rfi-data+data+sync.litmus, FAIL, 21
WRC+sync+lwsync.litmus, PASS, 26
3.LB+lwsync+sync+po.litmus, FAIL, 21
DETOUR0241.litmus, PASS, 27
safe410.litmus, PASS, 29
IRRWIW+sync+po.litmus, FAIL, 23
LB+lwsync+ctrl.litmus, PASS, 26
DETOUR0595.litmus, FAIL, 23
Z6.3+po+lwsync+lwsync.litmus, FAIL, 21
IRIW+lwsync+isync.litmus, FAIL, 21
DETOUR1159.litmus, FAIL, 22
MP+PPO626.litmus, PASS, 31
S+PPO742.litmus, PASS, 29
S+PPO497.litmus, PASS, 28
DETOUR0940.litmus, FAIL, 26
safe162.litmus, FAIL, 24
safe490.litmus, PASS, 38
LB+PPO0344.litmus, PASS, 28
IRIW+sync+po.litmus, FAIL, 21
IRIW+sync+ctrlisync.litmus, FAIL, 22
Z6.3+sync+lwsync+lwsync.litmus, FAIL, 23
Dart-idd-01.litmus, FAIL, 76
DETOUR1217.litmus, PASS, 28
Z6.2+po+sync+lwsync.litmus, FAIL, 22
aclwdrr007.litmus, FAIL, 22
DataRW.litmus, FAIL, 22
LB+PPO0139.litmus, FAIL, 21
