benchmark, result, time
W+RWC+sync+lwsync+lwsync.litmus, FAIL, 10
IRRWIW+sync+lwsync.litmus, FAIL, 10
MP+PPO328.litmus, PASS, 12
DETOUR1270.litmus, FAIL, 12
m6l.litmus, PASS, 11
Z6.5+sync+po+po.litmus, FAIL, 11
3.SB+sync+po+po.litmus, FAIL, 10
SB+lwsync+po.litmus, FAIL, 10
safe105.litmus, PASS, 12
DETOUR0569.litmus, FAIL, 11
DETOUR0927.litmus, FAIL, 12
DETOUR0481.litmus, FAIL, 12
DETOUR0173.litmus, FAIL, 11
DETOUR0754.litmus, FAIL, 12
S+PPO725.litmus, PASS, 12
Z6.4+po+sync+po.litmus, FAIL, 11
DETOUR1303.litmus, FAIL, 13
Z6.5+po+lwsync+sync.litmus, FAIL, 11
LB+PPO0477.litmus, PASS, 11
ISA2+sync+ctrlisync+lwsync.litmus, PASS, 11
DETOUR0854.litmus, FAIL, 15
safe076.litmus, PASS, 13
podrwposwr067.litmus, FAIL, 13
IRWIW+sync+lwsync.litmus, PASS, 11
S+PPO558.litmus, PASS, 11
SB+lwsyncs.litmus, FAIL, 10
ISA2+sync+lwsync+po.litmus, FAIL, 10
DETOUR0814.litmus, FAIL, 14
safe036.litmus, PASS, 12
DETOUR0667.litmus, PASS, 11
2+2W+lwsync+po.litmus, FAIL, 10
IRWIW+lwsync+po.litmus, FAIL, 10
LB+PPO0210.litmus, FAIL, 12
Z6.1+po+sync+sync.litmus, FAIL, 11
ISA2+sync+ctrl+isync.litmus, FAIL, 10
MP+PPO772.litmus, PASS, 12
IRIW+ctrlisyncs.litmus, FAIL, 10
aclwdrr020.litmus, FAIL, 11
safe290.litmus, PASS, 12
DETOUR0529.litmus, FAIL, 10
Z6.3+lwsync+rfi-data+lwsync.litmus, FAIL, 11
DETOUR0714.litmus, PASS, 11
safe378.litmus, PASS, 11
b1.litmus, FAIL, 9
LB+PPO0363.litmus, PASS, 12
Z6.3+lwsync+lwsync+po.litmus, FAIL, 10
MP+sync+fri-rfi-ctrlisync.litmus, PASS, 11
Z6.2+rfi-data+lwsync+data.litmus, FAIL, 11
S+PPO719.litmus, PASS, 12
DETOUR0868.litmus, FAIL, 10
DETOUR0201.litmus, FAIL, 11
DETOUR0426.litmus, FAIL, 14
safe277.litmus, PASS, 11
safe450.litmus, PASS, 12
Z6.5+sync+po+sync.litmus, FAIL, 11
podrw001.litmus, FAIL, 12
DETOUR1199.litmus, FAIL, 10
DETOUR1071.litmus, FAIL, 10
S+PPO819.litmus, PASS, 12
S+PPO457.litmus, PASS, 13
LB+sync+po.litmus, FAIL, 9
ISA2+sync+ctrlisync+sync.litmus, PASS, 11
WWC+sync+po.litmus, FAIL, 10
DETOUR0680.litmus, PASS, 13
RWC+sync+lwsync.litmus, FAIL, 10
DETOUR0555.litmus, FAIL, 11
safe139.litmus, FAIL, 11
DETOUR0372.litmus, FAIL, 10
safe523.litmus, PASS, 11
DETOUR1031.litmus, FAIL, 11
LB+PPO0578.litmus, PASS, 12
WRW+2W+data+lwsync.litmus, FAIL, 9
Z6.2+rfi-data+data+data.litmus, FAIL, 10
DETOUR0332.litmus, FAIL, 9
safe179.litmus, PASS, 12
safe091.litmus, PASS, 12
safe563.litmus, PASS, 13
ISA2+lwsync+lwsync+sync.litmus, PASS, 10
S+PPO564.litmus, PASS, 11
RW-rwa+RW-ra+RW-rra+CK-PPC.litmus, FAIL, 11
DETOUR1297.litmus, FAIL, 10
DETOUR1142.litmus, FAIL, 11
PPO018.litmus, PASS, 11
ISA2+sync+po+po.litmus, FAIL, 10
ISA2+rfi-data+data+sync.litmus, FAIL, 10
WRC+sync+lwsync.litmus, PASS, 10
3.LB+lwsync+sync+po.litmus, FAIL, 10
